user_id,checkout_id,checkout_ts,is_approved,is_authed,loan_amount,apr,fico_score
4796-2798-OUBR,KTAZ0YBGA9OAEM3W,2016-11-19 23:13:06,0,0,1397,Zero,650
4642-8552-MMMV,TO9RYDANSHGWO4RY,2016-11-19 23:35:20,1,1,180,IB,610
7914-1597-SXIC,HQAZDVF19OLD5C82,2016-11-19 23:47:44,0,0,170,IB,790
8820-8388-CMNP,H4AD5Y5FYQUQCFTL,2016-11-20 0:00:01,1,0,327,IB,780
0227-3128-XSZJ,5RTLG535KZI940Q5,2016-11-20 0:04:39,1,1,133,IB,580
2188-0773-DNCF,NQ658NLX82XZXTL1,2016-11-20 1:19:54,0,0,134,IB,620
0436-3151-CTBF,ORCAUBNW1SWX3KG7,2016-11-20 1:46:06,0,0,112,IB,650
1560-2936-TEGR,NO278E4EHC5CN7KX,2016-11-20 1:46:51,0,0,158,IB,670
1783-5403-OJRG,Y2QKSWIC3T0J5Y1I,2016-11-20 2:36:11,0,0,187,IB,740
5313-9189-MYLY,3V9T4ZQ29TH0N4I2,2016-11-20 2:55:14,1,1,128,Zero,780
4665-4863-HLTF,MNKR7TKYVGN4JYCO,2016-11-20 3:02:33,1,1,750,Zero,830
0702-9294-XTDP,GMNU2Z509KCJDROE,2016-11-20 3:51:31,1,1,162,Zero,730
2787-7632-SFAE,0S6NZ5BYIVIEIK0Z,2016-11-20 4:07:40,1,1,155,IB,830
6876-6747-KSRW,NO2GLM7SUH2K0Z3M,2016-11-20 5:22:11,1,1,249,Zero,620
0183-3740-XYGQ,P3VRLO6FD84V55P3,2016-11-20 5:55:13,1,1,448,IB,670
2793-9622-QQEB,VH23TWOW6XDZEMQ5,2016-11-20 6:13:24,1,0,349,Zero,660
7558-0142-UPDI,MT9CR3HZ0163P4F0,2016-11-20 6:16:49,1,1,569,IB,740
4757-0973-OMIS,GK2UWZVUED22VAM3,2016-11-20 6:44:25,1,0,149,IB,740
4349-0615-VDEK,DXWF8OVMLOPGK6H1,2016-11-20 7:19:08,1,1,184,Zero,780
1824-0105-HNFZ,WDO2N0FLQRLYPB41,2016-11-20 10:13:27,1,0,165,Zero,560
1851-6730-QWMC,RXPSVUQPJN7JWIII,2016-11-20 11:30:09,0,0,376,IB,700
6838-3713-SIFY,4NE9WCIIAKJGAPRX,2016-11-20 13:10:15,0,0,230,Zero,570
1468-2770-NCJD,ISS9PP2P3DWT3HHB,2016-11-20 13:31:22,1,1,856,IB,810
4953-0032-BZXG,DVD2AD7AGJ1OHW6N,2016-11-20 13:37:29,1,1,269,Zero,650
4078-3569-OEBH,KUPRCSVBF2S1IMHP,2016-11-20 13:40:24,0,0,171,IB,630
0633-1900-BLZP,YVYHQ57HF07V9REU,2016-11-20 14:28:40,0,0,221,Zero,620
2249-1487-EQCY,XCU72L4EEH4PR4Y3,2016-11-20 14:38:55,1,1,418,Zero,700
7245-1725-AIED,YFXV9X4WUAEQVPO1,2016-11-20 14:50:50,1,1,123,Zero,650
3965-0431-ESRB,IWX02A2HKXBIXYVS,2016-11-20 16:07:34,1,1,138,IB,680
3810-9317-GVHM,IBRWKVFWVK4KUNH6,2016-11-20 16:39:57,1,1,120,IB,720
4164-9153-WTIZ,OUKSF4LUH51POKLM,2016-11-20 16:52:24,1,1,135,IB,630
1904-7712-WFHG,58W3Z17K21P1CCKG,2016-11-20 17:25:04,1,1,372,Zero,750
0818-4777-EETE,ZNYXU73NS4NVDTPN,2016-11-20 17:41:46,0,0,113,IB,610
7088-4831-UNJN,WKG6LHVGMZ2MQOMP,2016-11-20 17:43:32,1,1,191,Zero,750
7773-8788-WRPM,13NP6O8Q693KNOT6,2016-11-20 18:09:55,1,1,270,IB,620
5247-6336-QQGS,O11S1EH7RJ6RFSCY,2016-11-20 18:23:14,1,1,141,Zero,800
8021-0699-MXXQ,NE8VI6E5KLZAEOJM,2016-11-20 18:53:56,1,1,365,IB,650
8445-8036-ZOIY,0G05TWEOLR3N5GLW,2016-11-20 19:06:55,1,1,234,Zero,650
0602-3464-XITB,YOMDZ0R4GPGBOI67,2016-11-20 19:39:09,1,1,268,Zero,800
0810-0141-JXSB,UHPKLWYK4Z9EXJLA,2016-11-20 19:40:31,1,1,345,IB,660
5994-7315-DQJJ,B539V9RFTTJY2U4O,2016-11-20 20:29:08,1,1,163,Zero,720
2191-7374-DPXH,5XI69273M7XU46CB,2016-11-20 21:21:12,1,0,420,Zero,660
4312-9003-WATG,3YAZM4V8O2L5QFDW,2016-11-20 21:57:37,1,1,359,Zero,740
6987-7229-VNTS,UM1F71H454L57PMG,2016-11-20 22:22:41,1,1,556,Zero,650
4296-5781-GMHH,4W5Y35TIUX1QNAL7,2016-11-20 23:28:42,1,1,276,IB,650
6254-5243-UFWL,OUERRS5TC2LS6FTH,2016-11-20 23:49:24,1,1,539,IB,720
8548-4578-QISK,44A124N9M7I8W7UZ,2016-11-21 1:39:33,1,1,2698,IB,670
2601-5351-BINH,CUT6NDVQ8F7RQ4G0,2016-11-21 1:41:16,1,1,142,IB,620
8929-7125-UWJK,7108ZLIJ73DKYUYF,2016-11-21 1:48:27,1,0,874,IB,730
0176-0826-DPTK,AIV9UUPOWW6T8OIL,2016-11-21 1:50:43,1,1,123,Zero,740
0125-6172-ABHS,0JTPS27TOK72MB4H,2016-11-21 2:02:37,1,1,300,IB,730
7306-8607-NBOS,27O1R71ZJ33M3HKV,2016-11-21 2:40:54,0,0,940,Zero,550
3652-8148-YXQO,D1WWT30Y4VTEPK3R,2016-11-21 3:08:34,1,1,549,IB,680
3252-2781-MAQM,TQXXWLVS1Y23VQ8Q,2016-11-21 3:36:29,1,0,574,Zero,650
0426-6056-BWQU,T52HRCXZ8NTRV7X2,2016-11-21 4:12:28,1,0,287,IB,860
9181-0099-SRRK,537SJU71HJ1HW1XC,2016-11-21 4:23:02,0,0,121,IB,590
2655-7685-FGWG,K4J9CJ658FEXYL7O,2016-11-21 5:07:55,1,1,700,IB,680
3155-2439-YTYC,AJTVJZTFGG2UR5XN,2016-11-21 5:22:03,1,1,302,Zero,820
5521-2530-JGPM,3H8KKCO69AW6EYTX,2016-11-21 6:17:18,1,1,212,IB,730
8633-2855-DJJP,OWJGYXVB4O3C3HBC,2016-11-21 6:30:17,1,0,610,IB,640
7910-8333-HHWO,6LSOML4P4MXX3HUY,2016-11-21 8:29:28,1,0,322,Zero,740
3609-3980-XTYY,MYGYVQLD7HCNSTX2,2016-11-21 10:12:50,1,1,302,Zero,710
1775-5009-KCQO,YTOVJZ27BXIRGPCX,2016-11-21 12:12:36,1,1,117,IB,710
5851-8915-IPNA,PIOE0F54CBKGHIES,2016-11-21 12:31:07,1,1,193,IB,720
1265-2137-ATTS,VET12S52JMD34NIN,2016-11-21 12:44:41,1,0,818,IB,700
7438-6102-OYML,U0WEPNGHQH5NFNS9,2016-11-21 13:27:49,0,0,165,Zero,
6058-9258-IMWU,9063XAMOQ5U1NMM0,2016-11-21 13:54:53,1,1,421,IB,700
1615-0565-JZBU,894KCUSAGJ8LLZKU,2016-11-21 14:38:38,1,0,2300,Zero,660
9696-0248-FCUP,YCSHD944CII78N26,2016-11-21 14:53:35,1,1,213,Zero,590
9285-7237-MJKJ,KO2IHRDCHQR64MOS,2016-11-21 15:21:43,1,1,160,Zero,790
1667-8064-TCRS,YIIL7ZPSQW64SK02,2016-11-21 15:30:18,1,1,138,Zero,670
0449-3750-ISDN,33YLUGZ8S73A6RN4,2016-11-21 15:31:26,1,1,195,Zero,680
3978-8854-MVHF,S5ZL591VLZ1UM2M9,2016-11-21 16:05:03,1,1,212,IB,620
9495-6253-FVTH,1AVMKS74SMWRD7AA,2016-11-21 16:23:37,0,0,357,Zero,580
1317-8245-HYTR,SY0EPRDG7F7M4MOP,2016-11-21 16:26:43,1,0,280,Zero,660
1398-9433-YHOK,GTMXUC5J8U4HHP9A,2016-11-21 16:39:49,1,0,432,Zero,590
5897-2217-XIPT,BD2CCD2V921OWA5Y,2016-11-21 16:53:15,0,0,339,Zero,660
2469-7219-RSUI,RROBTSUCBBCPUJAA,2016-11-21 17:00:16,1,1,239,IB,660
9189-2639-IVGL,9VAQHM8XGHSB7TCJ,2016-11-21 17:09:31,0,0,325,Zero,650
8205-6641-HYBD,OTWN3UQTPPLHKNXU,2016-11-21 17:33:53,1,1,322,IB,650
2372-8803-IZYQ,TNXSKX1LAORKH52U,2016-11-21 17:55:48,0,0,576,IB,690
0102-3031-MFEA,BYE7XP322G9FD4H1,2016-11-21 18:45:16,1,1,213,IB,630
9398-1995-WVCR,UHKSN3G06C92VIVM,2016-11-21 18:45:43,1,1,721,IB,740
4598-7690-CYDP,X84B6W3SIQ9S8JH8,2016-11-21 19:39:10,0,0,785,IB,650
5953-4318-CKFX,74UUH0WNR1JV05FC,2016-11-21 21:31:16,0,0,297,IB,680
6517-3558-WUDD,XYWCJ8KR3SW2SASG,2016-11-21 21:41:26,1,1,441,Zero,730
0160-5966-RAGS,UFEMGBNPL3YBDIUG,2016-11-21 21:53:40,1,1,198,Zero,710
6374-0627-CNNY,SO6AW3N2JKMQFE0J,2016-11-21 22:07:23,1,1,225,Zero,790
0322-1412-WKQK,4NF7CSJS89LVV3QD,2016-11-21 22:29:14,0,0,232,IB,640
5599-4638-HCDG,WFGHK4AXOS5X6P0Q,2016-11-21 23:02:51,1,1,2019,IB,740
6050-3253-CPRE,D7CN5QEZ7RCA3802,2016-11-21 23:17:33,0,0,174,IB,550
3630-6860-OQMJ,KX9K9VMV8U661PTQ,2016-11-21 23:37:34,1,1,266,IB,700
6842-6219-JOSQ,WTZFMUBWK17NGP7N,2016-11-22 0:41:31,1,1,175,Zero,680
2271-1132-UJJD,7MCNT8ODDBML3W0Z,2016-11-22 1:09:29,1,1,119,Zero,610
8704-4788-FGLJ,9CJZ7ELJ6S4K25XV,2016-11-22 1:41:21,1,1,201,Zero,700
2796-1658-MOFV,9D2D8PGM6VSK805R,2016-11-22 2:28:59,1,1,422,IB,650
6618-2886-WKBK,JNMJHKO2ZTFP9L5H,2016-11-22 2:29:26,1,1,180,Zero,650
1824-0105-HNFZ,E7CJC1NHA8B3M6Y7,2016-11-22 3:09:27,1,1,109,IB,560
1354-4566-ALIG,M6NLV9KJYV6E8NFF,2016-11-22 3:47:30,0,0,866,Zero,710
8165-6620-CXQD,UATNH404XHWOJG5J,2016-11-22 4:51:26,1,1,841,Zero,750
0805-8138-QDOY,XHDLQ326SINUTJJD,2016-11-22 6:10:22,1,0,606,IB,630
9697-4048-ZEKO,KHUOR2VLUAOTI0V6,2016-11-22 7:46:24,1,1,603,IB,670
1887-8144-GFAD,3S174KS3Y2Z7FRDG,2016-11-22 12:10:44,0,0,362,Zero,610
4562-7034-DCKF,EQ1H6UC1QZJ1LRDN,2016-11-22 13:06:06,1,1,244,Zero,620
8918-4179-TQFN,FTSVCUEB44V52JL9,2016-11-22 13:21:35,1,1,787,Zero,780
2272-8958-FIJB,QR3EFZQ4HC7SMP8P,2016-11-22 14:45:06,1,1,758,Zero,710
0876-3500-ZCZZ,KL4920GQG7OVYJ6H,2016-11-22 14:49:19,1,0,150,Zero,650
3013-4417-IKPR,HO1MBPA4KC2FXCAN,2016-11-22 16:40:49,1,1,534,Zero,700
3687-1072-BVHV,LKWYY2BLRUPH6205,2016-11-22 16:44:06,0,0,536,Zero,590
4355-6359-LHOQ,EDHDDY2CAE2WVQNA,2016-11-22 17:21:07,1,1,217,Zero,790
8879-3854-RAGB,3Y1NXU1FB39T4GL6,2016-11-22 17:23:39,0,0,407,IB,580
7571-9193-CSGI,9K2VY19ZOQ93406K,2016-11-22 18:00:46,1,1,411,Zero,740
8019-7267-UIVX,U06IGHPFU6FH56KM,2016-11-22 18:11:36,1,1,302,Zero,890
0791-7426-HFJO,QLYQYSNI5HYZ1DUA,2016-11-22 18:31:20,1,0,315,Zero,630
8280-2069-BPAU,5BH8CJN76WS9502A,2016-11-22 18:36:29,1,1,298,Zero,680
2355-7508-HKHY,55BOJX91SMINR66V,2016-11-22 18:45:14,0,0,873,IB,770
7619-0597-EVWG,CBDBIUVINZKJH3TF,2016-11-22 18:51:12,1,1,118,Zero,810
2976-0216-RCBD,FSOX1BH7031HXOQZ,2016-11-22 19:07:39,1,1,739,IB,660
5177-7968-KPJQ,L9Z97LW28QT0MU8F,2016-11-22 19:17:45,1,1,330,IB,620
6522-6529-IZMD,XURRPPXFT07VEALH,2016-11-22 19:27:18,1,1,173,Zero,680
7309-6752-GYIU,KFAEKP3GTRNXEO3Z,2016-11-22 19:28:05,1,1,221,Zero,650
6798-4347-PHQU,935QKQ4XTG54QO5G,2016-11-22 19:29:18,1,1,150,Zero,560
7872-1819-QHCK,VCA5XM5CBG6KHJ8D,2016-11-22 19:33:26,1,0,204,IB,650
2971-3504-EXKR,4G26XR4HO54RLZD4,2016-11-22 19:34:34,1,1,427,Zero,810
0573-4891-DGHU,5XXI7ZVH1R0KKCLS,2016-11-22 20:00:23,1,1,174,Zero,710
5659-0850-USHQ,TRZM6F73AYBI0OZO,2016-11-22 20:00:44,1,0,212,Zero,670
3655-8693-LNFY,NLXJRNCTH62QJ08G,2016-11-22 20:25:41,1,1,460,Zero,800
3252-2781-MAQM,WHUJHSLNQA43NRJJ,2016-11-22 21:03:26,1,1,480,Zero,650
7104-7251-UHUG,EANJQO0UPMMCOGYX,2016-11-22 21:05:03,0,0,155,IB,520
4662-2851-TTHZ,UR2GG8UOJCS90P43,2016-11-22 21:06:08,1,0,146,Zero,710
9960-7509-CEAV,QCH4S1LLXXMHD22S,2016-11-22 21:07:29,1,0,5460,IB,810
7248-7506-YGXC,0HRUQZTN391NYRUT,2016-11-22 21:39:33,1,1,539,IB,730
9710-8009-RSNL,002K9S9ESLVR7RLG,2016-11-22 21:57:40,1,1,713,IB,690
6465-7522-PIEO,JQEUT944O7NBD7PW,2016-11-22 22:41:45,0,0,212,Zero,620
9817-6722-HJLB,NTAHXMRGGVGH9PLW,2016-11-22 22:52:13,1,1,729,Zero,860
3252-2781-MAQM,GYEDT7LIR07FEL9E,2016-11-22 23:03:40,1,0,763,Zero,650
9322-9490-FZAC,Q858W2L34AJ56HFE,2016-11-22 23:21:59,1,1,109,Zero,780
5786-8678-KQEF,RUGPARNW8JLINM6J,2016-11-22 23:34:14,1,1,265,Zero,630
6264-7879-JDIC,D2X93WOTZ1XWCO3H,2016-11-22 23:39:25,1,1,768,Zero,690
1785-7538-OUSK,R3F0GGP5TG1GMBM7,2016-11-22 23:50:18,1,1,316,Zero,770
8030-0227-XZQG,245XRG8JF6U7DS9S,2016-11-22 23:51:30,0,0,127,IB,590
9533-3959-NKSA,TRKEFZKZA8R1XFZO,2016-11-23 0:00:09,1,1,551,IB,670
2004-5837-VDZF,J4IK4Y39KWG487NZ,2016-11-23 0:01:13,1,1,869,Zero,810
9234-5136-PBOG,F1E22VFTANMMMIVL,2016-11-23 0:10:02,1,1,139,Zero,660
3145-3205-AJDU,63VR4BJNY3EPW0Y2,2016-11-23 0:36:04,1,1,845,Zero,740
6851-7721-BDAJ,ONAF8AVZQ54STK38,2016-11-23 0:43:41,1,1,262,Zero,710
3374-0854-OWKE,E6952TER38EXUQJZ,2016-11-23 0:48:54,1,0,404,Zero,600
1496-9665-YNPE,4EO7262TMTZ91R6E,2016-11-23 1:18:39,1,1,245,IB,610
3445-2046-HOMX,UO6ZIOLQ3GGWY06J,2016-11-23 1:20:36,0,0,139,IB,610
9763-9098-EOYG,3N2FT59DS406YE4U,2016-11-23 1:24:12,1,1,214,IB,660
2923-6535-NNKE,O0CFT7FGFIGY104Y,2016-11-23 1:27:16,1,1,160,IB,610
2985-0570-IBPA,MI00BZVL4KLNMR1V,2016-11-23 1:27:29,0,0,787,Zero,660
2064-8630-DNRF,V4X6IJI6YMSFMUWZ,2016-11-23 1:43:19,1,0,364,Zero,640
1906-3520-CKNO,TWX14TFTJTZU9KPA,2016-11-23 1:45:25,0,0,878,IB,860
6229-4472-FOQO,SATLAETE7908IITY,2016-11-23 2:20:08,1,0,445,Zero,710
9398-1946-AQAI,QZPUZRVK0PJ3MFH2,2016-11-23 2:25:50,1,1,267,Zero,680
0822-7067-XRXL,9VMDZCNHE1PW0RRI,2016-11-23 2:32:21,1,1,345,IB,610
1468-9127-VTJO,6OTQX1NN7DK0RFME,2016-11-23 2:41:58,1,1,162,IB,700
1468-9127-VTJO,GKAU1FXSSB9VDHBC,2016-11-23 2:48:37,1,1,162,IB,700
4178-2646-JIBI,5VYO1PSHY6F4WF0Z,2016-11-23 3:03:57,1,1,475,Zero,630
2260-7200-MHZE,N76E6RTRCBW4VQO7,2016-11-23 3:08:32,0,0,130,Zero,510
9508-9648-KREP,A8XA78MGSG1YL1NK,2016-11-23 3:12:07,1,1,898,IB,640
6452-4390-UUOP,9LM9XUWUFQSU1Q3Q,2016-11-23 3:38:22,1,1,272,IB,560
2249-1487-EQCY,A9O8B5YBDDR0ZQ7X,2016-11-23 4:45:52,1,1,131,Zero,700
2763-0852-WSCJ,IRHMY1POPANPC6ML,2016-11-23 6:04:20,0,0,347,IB,750
7997-7094-YFDM,XUZEAOUG101O969Z,2016-11-23 11:52:34,1,1,307,Zero,750
9821-0063-TRZN,44FKIQPX7HFPRX94,2016-11-23 13:22:55,1,1,160,IB,800
9776-5131-SNIL,W21DZAM3TGSI8TXC,2016-11-23 13:33:29,0,0,554,Zero,670
2217-3466-PTFS,LCQM398D033XAOAG,2016-11-23 14:51:17,1,1,288,IB,670
7302-3440-OAPR,4Q7FD1QZNXQ5R5UY,2016-11-23 14:56:55,1,1,334,Zero,820
4108-1310-VQXR,DE6XMXM8BTBXRK7V,2016-11-23 15:20:59,1,1,133,IB,690
9191-8214-TBUE,29RGDDBWXTKJZVV0,2016-11-23 16:31:50,1,1,256,Zero,750
4493-4371-EGTA,KDCFJKVT0FOE6DJX,2016-11-23 16:35:56,1,1,387,Zero,830
6611-9511-WQZD,FC5YHP19WSWUYLTK,2016-11-23 17:00:08,1,1,121,Zero,650
0559-7759-IEOX,VWISPVH11CKQWUYM,2016-11-23 17:16:15,1,1,329,IB,760
2768-4626-BPLV,DUFYA25ZLACD8555,2016-11-23 17:57:06,1,1,221,Zero,810
8056-3615-MMLX,PZZJOY9NWH4PR9VQ,2016-11-23 18:24:35,1,1,519,IB,720
4080-2539-JYZC,XM9TIKHV6LTRZXNK,2016-11-23 18:58:45,1,1,949,IB,700
8679-5515-QDDP,XHG0ASEHAHQZPYSG,2016-11-23 19:18:55,1,0,178,Zero,790
5822-9500-NINC,QRB6VK0HE3S0XVX9,2016-11-23 19:37:11,1,1,427,Zero,630
6622-8770-WQQB,XCVZT99DUKN5JEL1,2016-11-23 20:29:51,0,0,107,Zero,680
8280-2069-BPAU,3ADGTE1MSIAZDZ22,2016-11-23 20:32:59,1,1,216,Zero,680
5949-7176-NZID,YF5PB6AOHVPGMNM5,2016-11-23 20:37:52,0,0,360,Zero,560
3589-0711-TVSL,CANYIIQP65GYXAXO,2016-11-23 20:39:43,1,1,488,Zero,710
9149-1404-MFKK,CFN9F5PIH9UUHWFX,2016-11-23 21:34:09,1,1,162,IB,720
7619-7232-CHRC,OK5IGGUKY4P5BPHD,2016-11-23 21:36:29,1,1,234,IB,810
9580-1305-SVTQ,TIE51XP7I96UT7DA,2016-11-23 21:36:53,1,0,260,Zero,840
4969-0258-YIXN,P25YIJZI22DGX7KY,2016-11-23 21:51:38,1,0,127,Zero,590
5721-4779-ZCYP,H2SPTZLIVI6ZIY3I,2016-11-23 22:02:25,1,1,548,Zero,780
6926-6717-LREK,PLI2BWJG9OILLICS,2016-11-23 22:34:15,1,1,342,Zero,820
9527-6577-JBKR,3YQ4VANX0Z5SYI69,2016-11-23 22:52:46,1,1,108,Zero,710
2483-8415-TFEJ,RNZTVFAFERFKJKJF,2016-11-24 0:30:47,1,1,238,IB,610
7149-4843-CAIP,9GMN4SHA655MD7KH,2016-11-24 1:47:43,1,1,107,Zero,630
6039-9891-RGYG,QLBOP18RM5W0JR9X,2016-11-24 1:55:55,0,0,481,Zero,660
6296-3589-YLCU,8W0XD7TGIUG919NG,2016-11-24 3:00:44,1,1,231,IB,670
0022-2918-SWNT,9DRP9Q9KD3G7V9MF,2016-11-24 3:34:27,1,1,318,IB,610
3047-9425-XFAY,DH8DMF6ZXOJB1BHY,2016-11-24 4:02:31,1,1,212,Zero,810
2589-1608-CFAC,8FOR4AHZZFTUVFXU,2016-11-24 4:28:13,0,0,1635,Zero,630
8054-7125-WGVV,5IXGDR7ORBJKYKB6,2016-11-24 5:01:01,1,1,212,Zero,730
3697-6721-CKFG,T6K9QD25M1TTGMY9,2016-11-24 7:13:18,1,1,198,Zero,750
2495-2035-ZIWX,O9RO01Z3JPYNCQE1,2016-11-24 9:39:03,1,1,640,IB,690
7627-1865-AZNV,0G7K5XN8ZHQGTEDD,2016-11-24 12:19:52,1,1,433,Zero,900
7227-4364-PRUZ,QKCRRPG72PMEM4DI,2016-11-24 13:40:17,1,1,271,Zero,690
7910-3342-ZTRN,WKGQ5MSOPAE7HZDA,2016-11-24 13:43:28,1,1,200,IB,770
4805-4087-KHCS,WNRXUQQ1T055SLPM,2016-11-24 15:23:52,1,1,168,Zero,620
7323-6567-DPHE,NWV9BVWA8WEKBVBU,2016-11-24 15:36:26,1,1,121,IB,660
3304-9275-CPJU,KZCJ0KO8MCTQL461,2016-11-24 15:50:53,1,1,1593,IB,870
9520-6420-IHOG,261M9B355G1DWXCC,2016-11-24 16:42:57,0,0,342,IB,660
6096-3325-ANQA,ILS3YP7KKG7V3CTS,2016-11-24 16:50:48,1,1,524,Zero,800
6397-1855-LATJ,NRRHCG6SGS6RMMN2,2016-11-24 17:00:52,1,1,242,IB,770
3187-3182-AZWA,BJPEMUZ1TY334E1D,2016-11-24 17:17:38,1,1,271,Zero,620
4116-3115-RKRU,WMKIS3FUX2Q83IVR,2016-11-24 17:18:34,1,1,159,IB,700
3406-8267-QUQT,F5DLPJRX3J51EZA3,2016-11-24 19:01:57,0,0,992,Zero,690
0345-3216-LLLO,6PP53AANC4RB9XOX,2016-11-24 19:18:12,1,1,162,Zero,880
9470-1429-JTOT,3HG46DN96XSNZ0EV,2016-11-24 21:07:43,1,1,599,IB,690
1046-4133-LJEB,TE0ZGNS7VDCOEUQK,2016-11-24 21:31:54,1,1,429,Zero,680
5984-1122-RSXA,UYOTS11NBAWJ18ZB,2016-11-24 21:42:17,1,1,169,Zero,640
6700-9673-TETW,NAR96AZQSVQFZM2J,2016-11-24 22:02:06,1,1,1089,Zero,750
9050-8156-BJRR,HAZL6WXKOMRLS61A,2016-11-24 22:08:03,1,1,2359,Zero,780
1366-5937-LMIK,KBRO15F8BS6AVH4R,2016-11-24 23:26:39,0,0,321,Zero,690
7972-3150-SEKG,VSV7GVZ5JTRI5OJH,2016-11-24 23:55:37,0,0,541,IB,650
6852-5866-GXLZ,HPGCGEGMNO046A1I,2016-11-25 0:16:52,1,1,255,Zero,780
8309-4615-FGCQ,DXZSVB6J19KCVUQH,2016-11-25 0:57:09,1,1,131,IB,670
8748-4531-XSKD,T47JAT4BVH4TEPQC,2016-11-25 2:06:13,0,0,150,Zero,660
1662-0646-ISAG,SWW7P10TNU8A8A9O,2016-11-25 2:52:49,1,1,109,Zero,840
6110-5175-RKYN,YZDRQ20TKWBWMIH4,2016-11-25 4:35:42,1,1,566,IB,720
6602-4031-ZSLL,GE0224F6K8C0059D,2016-11-25 4:46:31,1,1,103,Zero,690
3747-8580-OOBY,E0QJBX6AS9WI3I1J,2016-11-25 4:55:49,1,1,309,IB,650
7722-4187-NFLR,0A8IFTH2JBNEBL4Z,2016-11-25 5:36:25,1,1,235,Zero,720
7799-5984-FXDX,M1G5899VF6VV3SSM,2016-11-25 5:49:13,1,0,1167,Zero,660
6202-6050-GBOX,GHSR8RQXAA2OZ5HH,2016-11-25 6:08:55,1,1,382,IB,560
7248-1405-DBQI,O1TXK2A1XY1JP5RJ,2016-11-25 6:15:17,0,0,325,IB,670
6413-0608-TVRB,7IXHJVMED0Q692XO,2016-11-25 6:37:30,1,1,216,Zero,650
5475-3697-TBVR,YMI04MPXI4BROBCD,2016-11-25 7:25:34,1,1,256,Zero,750
5475-3697-TBVR,ZTKVWAKVMWBFIUSR,2016-11-25 7:31:20,1,1,256,Zero,750
7422-4326-ZPXR,XJZ5COLJ2WFB0U0P,2016-11-25 9:25:57,1,1,233,Zero,810
1464-5687-ABQP,SZNQ5QZKQYO06AA8,2016-11-25 12:52:15,1,1,193,Zero,710
9931-0383-FIIL,74P4SXBG5V5XY193,2016-11-25 12:55:10,1,0,143,IB,880
1433-4643-FWFJ,O9E1WTXSQU047UT8,2016-11-25 13:53:59,1,1,301,Zero,770
0609-3224-UVVN,VRZTG8HNFO5I3RMP,2016-11-25 14:40:45,1,1,402,IB,660
3398-7137-CJOM,YHH85C3OWWSJVWE8,2016-11-25 14:53:15,1,0,1072,Zero,630
9622-1528-XTSP,OS5AVWYVHQH57MWD,2016-11-25 15:31:37,0,0,138,IB,620
9249-0820-ASDB,2SCGJQXN3GAP738Z,2016-11-25 17:56:10,1,1,327,IB,650
2276-1720-UYNQ,2NE3MQTWS4SYM5DD,2016-11-25 18:19:28,1,1,132,IB,670
8960-8786-FJSC,LJPULKFFZU7WVMW8,2016-11-25 18:28:16,1,1,271,IB,690
5797-4813-UAXM,BNB4OCRXWC8KHOF4,2016-11-25 18:40:09,1,1,301,Zero,670
6534-5951-SVYR,EBVTBUUF7SHZARLZ,2016-11-25 18:48:29,1,0,151,IB,820
7277-7293-BKSG,N07ZVL3WA4IXDI0Q,2016-11-25 19:12:02,1,1,271,IB,680
6393-1350-IVMP,D8V74JOR6TS3E1U4,2016-11-25 19:39:00,1,1,713,Zero,780
7012-5013-CNBZ,QFA6FK9OZANEWF59,2016-11-25 19:47:03,1,0,413,IB,800
3830-3247-FHTR,PBBCMLM6YKR9B5R4,2016-11-25 20:26:14,1,1,247,IB,630
9256-9033-LPYG,NFJ1QQR5VAC5MQPZ,2016-11-25 20:28:39,1,1,344,IB,740
2707-5880-EAJX,1CGYQNPOEL0E6WSW,2016-11-25 20:34:52,1,1,111,Zero,840
6947-8553-WTAG,WKX0R4SNJ2MAI7JD,2016-11-25 21:06:39,1,1,272,Zero,620
4080-2995-XSZI,0M4NG2G39CTGJ883,2016-11-25 21:18:36,1,1,1122,Zero,710
0862-9797-LBPT,KH3FVA7PR1P0AGZL,2016-11-25 21:22:27,1,1,341,IB,760
6331-3835-XIHS,7A5EFRVY8OIYRJL4,2016-11-25 21:47:20,1,1,274,IB,710
4569-7634-YDKQ,YUY0JGG2RUSBBX35,2016-11-25 21:48:13,1,0,249,Zero,610
0088-5045-XVOT,IESPEZ7FGOEBNTP9,2016-11-25 21:49:45,1,1,311,IB,700
4638-5326-OPBY,FOHKF1EVRZ8V3GR0,2016-11-25 22:03:25,0,0,185,Zero,490
8768-7744-OTHI,5JM1IWFI60E2014C,2016-11-25 22:07:29,1,0,269,Zero,640
1521-4948-NOON,OCVM9HF7BM55NOI8,2016-11-25 22:08:04,1,0,271,Zero,760
6522-6529-IZMD,17BM1AG0VUHDJBDI,2016-11-25 22:18:35,1,1,111,Zero,680
5468-6627-ZUXC,UTWLHIA4BIR0YGX7,2016-11-25 23:20:48,1,1,134,Zero,740
7011-7020-PSNJ,P9HNPD95YHG2BJS6,2016-11-26 0:37:05,0,0,1077,IB,740
2005-2702-OAUC,3P9840HZO7Y69ZJK,2016-11-26 0:37:07,0,0,125,IB,750
0017-1110-JKWY,RF038T9K24GH7TPB,2016-11-26 0:40:30,1,1,122,IB,740
6000-1747-SVSS,N0GVJCKR40342G5D,2016-11-26 1:06:15,0,0,1685,IB,700
