user_id,is_returning
0138-6853-RUON,0
9722-0454-XWKF,0
4659-3299-ZLQP,1
5549-8015-ZOWD,1
9956-5030-SOUK,1
4278-2967-CMNY,0
7479-1530-HKOW,0
1931-0407-ANZQ,1
4259-7359-LNKX,1
3460-1968-HBER,1
5215-9006-ECPI,0
0471-8528-AGDQ,1
0968-8052-XSKH,1
9805-6331-KMGI,0
4328-3852-CUYV,0
6150-8781-WLLT,0
3359-1950-GZPI,1
0939-1327-ATSJ,1
7866-1244-VPQM,0
4575-0979-FPKX,1
7763-0400-EGOR,0
2224-3064-IUSU,0
6052-7179-MWEM,0
6866-2849-IHMJ,0
4975-6327-QNXK,0
8774-2828-GOLN,0
6618-1966-KWOY,0
9797-6295-TTCW,1
8934-7132-QQQC,1
5146-8082-ODRL,0
2828-3166-QSSE,0
9223-4038-CVRD,1
9746-7137-IDPE,0
1596-8593-DGFF,1
1708-4920-QDUS,0
9718-8818-ENPJ,0
1147-4145-UJYN,1
8384-7684-ERCQ,0
3594-3144-QATO,0
6591-1428-FKWZ,1
0907-9032-TKCB,0
6737-4073-ITIS,0
3607-7234-IWTQ,1
6387-9372-LXVL,0
8793-3627-VNCD,1
7969-5089-HSXO,0
7833-0346-CUYI,1
7889-1161-OZVS,1
2953-5668-GRQT,0
8766-5649-IJOQ,1
0335-0640-BXLJ,0
8549-7523-MBQO,1
7687-7616-XYHS,1
1602-0227-QZHR,0
3907-6955-NHDT,0
1650-1822-XRPI,0
3975-6610-YWIO,1
5338-0448-ZSDV,0
7575-1101-ADXX,0
4232-0433-HFKO,1
9863-7749-BQCQ,0
7575-6574-KEMH,1
8615-5243-OMNH,0
7569-4708-XXFO,1
2423-0629-LZPQ,1
8642-3514-VFQL,0
2219-3128-NRWW,0
6622-1289-CTLV,1
5244-7988-PRCR,1
0836-7369-FJIH,0
9868-1233-JBLE,0
1129-3806-UKPF,1
7928-8047-NMGB,1
5943-8729-JOWU,1
0363-7573-DYEJ,1
3672-7965-ICCG,1
6943-8578-LCIT,1
6477-7246-IFRO,1
0807-4632-NTUZ,0
0311-7768-THCI,0
6463-6824-JYPN,1
9751-9296-ARBW,1
9789-9812-GTXA,0
0775-7148-GVVI,0
3410-4962-ELTT,1
5561-0691-SIGY,1
6687-9977-ETKG,1
9353-3547-DQIX,1
9090-4152-WOXX,1
1290-1593-IGRY,0
8185-8002-BRTQ,1
2379-1021-RLRU,0
4725-3713-CURJ,0
1462-9798-THND,1
2263-9582-QJVE,1
0579-5966-ZTPN,1
7281-0345-VLXN,0
4642-2676-OABH,0
6843-0757-STHD,0
8264-0254-ZZDX,0
2453-0993-HLDC,1
5606-9972-JCVB,1
4076-1325-GCNG,1
1481-0890-YIOY,1
3516-6646-CZGV,0
6384-1967-AJFG,1
7526-5941-HDWH,1
2954-0259-GHZS,1
4598-9495-MQCA,0
1394-3690-SYQM,0
1758-2526-SPJP,1
0008-9718-CCMQ,0
1163-7288-RFRK,1
3615-2368-JULH,0
5952-7471-GISJ,1
1982-1455-HTVO,1
1068-1048-JCMC,1
0969-1391-ZUUI,0
7170-2085-ZWXS,1
2141-7814-DTTR,0
5144-3527-SVYD,1
7444-2796-YLNJ,1
1990-9976-EYOI,0
3937-5915-LRFH,0
6990-3844-WDQC,0
4043-2222-AMSH,1
7609-2501-IMWL,0
7534-3248-NDNA,1
2145-1095-KNJY,0
7293-8300-NOWB,1
3365-9211-FVJV,1
7062-8091-KCVQ,1
3578-8451-WEBV,0
7343-0782-KRGR,1
8556-8256-RZUY,1
9515-1060-YRYW,0
2957-1457-UEJR,0
0099-0051-UIWW,0
2609-4376-GFKI,1
3861-9211-NSHZ,0
2744-4555-EJFD,1
2107-0269-LAZR,1
8581-7708-UQPM,0
9043-4245-WWDA,0
1021-1052-LZGE,0
7665-8641-USRT,1
8151-6606-NIYU,1
0294-5322-FVLV,1
0361-2958-TRYF,1
1210-0846-WBVH,1
2606-5188-EKJI,0
5090-2818-QMZO,1
4680-5945-JVZC,1
6985-3797-MZSN,1
8525-0469-FLEJ,1
3720-1767-VRGE,1
4585-4131-LCOZ,1
7697-6999-TLRU,0
7432-3300-TOUK,0
7559-4871-SSXF,1
3470-1433-YCWT,0
6779-2319-FNHG,0
4640-1290-HMUP,0
7777-4543-HUIL,1
4781-3464-MGFT,0
7429-5650-ONZL,0
1375-8037-UYVN,0
6667-5641-MRCF,0
4514-0078-ANKY,0
7079-0515-EUET,1
3316-2146-HMPZ,0
5401-8957-DMQI,0
4789-6121-ZYLF,0
8511-7497-GNNH,0
7332-5028-LXRI,0
7078-0060-LDDM,0
3985-9736-FOPO,1
6248-0116-SLGY,0
1450-3479-BQXE,1
0483-7390-LJPF,0
5607-4225-VWZH,1
1838-4430-ZLOM,0
3235-1954-EGBD,0
6757-1118-QLKY,1
0492-6915-PTAP,0
5880-2594-KOVY,0
8197-1500-NTFO,1
7647-6549-CCDS,0
5009-3959-NQWV,1
4255-5360-CWZL,0
6489-6079-XSLK,1
6476-1246-AFDB,0
9196-9219-UMRQ,1
5446-2301-HGIA,1
8611-3616-YDTH,0
3453-7333-LNMB,0
5010-8359-LXPQ,0
3961-3604-DPJL,0
6315-2410-ETSE,0
1476-1666-PATQ,0
6426-9821-KCEO,0
6746-7238-HEVE,1
7954-6928-GYNL,1
4525-2651-QDZY,1
4901-0349-NMFH,0
1059-3860-IODI,0
1615-1762-EAGU,0
8306-9232-LVEF,0
8150-9438-UIKX,1
5239-1366-IFOS,1
1068-9071-ITFH,1
5955-5565-UDBN,1
2908-7918-DWXX,0
3660-4761-TIUH,1
1866-6814-CDYL,1
5681-1899-HPHB,0
4653-0640-FOUL,1
0401-5189-JHUI,0
3276-4732-VTXA,1
8898-8181-KSLA,1
1158-7085-YJFI,0
0029-0372-XTZS,1
2738-7646-SBCY,1
0188-7976-CGPC,1
2483-2954-IBAU,0
1001-1776-QGJN,1
5851-8113-EYLG,0
5091-2638-XLMV,0
4747-6901-UYUQ,1
8159-8921-OOCZ,1
0135-9426-NZEC,1
1996-6098-NYUC,1
1745-0564-ZCWP,0
3593-2568-YLJO,0
5676-8198-LSQJ,0
6922-8819-FWZH,0
3640-9376-UQWE,0
5945-5188-ALJT,0
2435-6407-RXMQ,1
7105-6876-KDNL,1
0945-3434-TRTG,1
6655-0196-KYWI,0
4419-1267-SMGZ,0
0394-8941-GHRE,1
1206-8079-LOEM,0
1025-0906-RFSQ,1
5832-2942-KUDN,0
5683-0044-PIOW,1
5677-0515-GEDD,1
6226-9495-XQTS,0
7488-0657-GNYW,1
3819-0933-QERY,0
2000-8681-IJNU,0
9829-6119-RZCC,0
1155-0655-WCKQ,1
4296-9510-CNMD,1
6584-7312-VXBL,0
2732-0574-HEHP,0
5357-7176-XMCU,0
5568-2649-YBIZ,0
9662-9176-ELAU,1
8850-0164-MDBJ,1
9262-3612-TCWR,0
5816-6759-EJCX,0
6469-5242-GYUX,0
9936-3229-IOFI,0
0311-0395-KQGB,1
1988-9442-OBIX,1
2189-8280-MCAH,0
7564-5368-JKWI,1
3661-0572-DYXB,0
4841-1463-LCRH,1
8682-1305-BIHS,0
2820-8211-GDCB,0
3200-8150-JAEE,1
6949-4414-ZTYC,1
2734-9650-CBYI,0
6918-1979-YSZO,0
5243-3495-RZRD,1
9009-8704-KYZY,1
4810-8597-CEJU,0
6182-5677-MHPE,0
1728-0253-JWLK,0
5030-4243-WKKB,0
0380-1821-KWJU,1
1690-0982-NUEX,1
6558-2419-NITQ,1
5920-8440-XBYF,1
2349-8851-USEW,0
5676-8661-JRLN,0
0759-7465-BGCC,1
8843-3959-FJKY,0
8857-5316-TJDL,1
8627-5945-TKJM,0
9951-6279-YGNN,1
7504-0659-FIYX,1
0406-8944-KWGU,0
2300-0344-RQTY,1
4938-7231-PJNU,0
1602-6414-LQYN,1
6984-4730-EYKX,1
3539-9261-MYZW,1
0786-1632-FMZW,1
6556-7999-EHTA,0
4547-2055-YJVO,0
5229-1249-IUIV,1
4486-8110-BNZN,1
8343-7135-ZNFA,0
1887-4079-FZXI,0
3574-0494-WUAU,1
7146-7462-PPXL,1
0072-4142-LAYU,1
9067-6177-WHNK,1
1197-3861-ACRT,1
9421-5502-BHUM,1
9519-4753-TJDI,1
8109-5615-FTXC,1
1266-0639-GNCP,0
8145-2956-DIWM,0
8753-0045-NQJK,0
7347-7845-YXVV,1
5797-5134-PYCE,0
4767-7140-EDXR,1
8495-5714-YGXB,0
7900-8682-YNFE,1
6512-1873-JUKM,0
7448-4852-ZXNB,0
8697-9702-VPGX,1
5224-5904-VVTX,0
5683-2896-YIXZ,1
2832-6114-VNKN,0
2140-5646-WBEG,1
0064-5935-SJZE,1
9769-5404-VTPN,0
0206-2250-VFBO,1
6675-0116-GKPP,0
0784-6294-SJOV,1
0434-0897-CSDU,0
4705-2965-GIQM,1
8019-9577-VBWT,0
4132-0276-MTIK,1
1028-8461-HQHC,1
8749-5495-YYLQ,0
2881-8359-GMJV,1
5640-9947-TKSN,1
9398-0214-EDIA,1
4522-4949-RXLA,0
2753-7831-LNYM,1
5859-7239-FDRB,1
9164-8701-LHTC,0
0729-3349-HPJW,1
1154-0311-PFRT,0
5551-0244-PSCG,0
3422-4362-NHOJ,0
1974-2174-PVGM,1
6175-2530-IOPJ,0
4522-8448-CGHY,1
3602-3789-VQZF,0
8917-8878-KQBZ,0
2775-9619-WWTI,1
8333-9899-SRYP,0
5844-7720-EDLM,0
6617-3902-PDHL,0
6758-0495-OWNB,1
0261-6102-ARVD,1
5422-3961-HIYQ,1
8505-1579-BITV,0
6188-9687-VMPY,0
9219-3483-LASF,0
8617-1620-YHRP,1
0272-5827-GWTG,1
1428-5693-SRLP,1
0444-1899-YPWB,1
7496-9350-ZCJK,1
9605-3514-LVHT,0
2081-7246-BXTT,0
6252-5129-HUPO,1
2984-8368-VLAD,0
4930-0764-VVLM,0
5052-6703-MGWB,1
3454-0841-YUEV,0
1642-1301-MNGQ,1
4557-2391-RKVV,0
7406-6147-VFCQ,0
5344-9739-DWYI,1
9484-5745-ECLB,1
4349-3244-CSYR,1
0903-4864-XSQW,1
0280-7533-XFRA,1
7764-5498-PEWQ,0
8838-4280-MHZT,1
4439-8494-AZAO,1
8410-5199-VVEH,0
1126-3809-SNIW,1
5359-8289-YEWT,0
0196-8378-HPMC,0
9403-8988-YWRL,1
6478-1640-UMDO,0
2636-8249-MVHF,1
6088-4981-ZIZV,0
4415-9828-BUAM,0
6427-7583-QYOD,1
1888-1894-WNCT,1
8484-8675-HGPE,1
5696-2097-FQTH,0
3389-8203-CXHG,1
1633-7821-WGPK,0
5234-7978-KEQA,0
2420-5093-XBNZ,1
6704-9063-KUSY,1
9185-8541-VZOW,0
5603-0243-JVWR,0
4806-2686-GNPD,0
8042-1690-TGLP,0
9945-9409-OCUV,1
1311-8160-VADE,0
9869-7829-VJOA,0
2765-3306-RDUE,1
9042-0375-OJNZ,1
5958-2313-VWAP,0
1366-4919-MOMB,0
0735-9069-UVAD,1
5601-1408-PUBN,1
9226-2183-EJKW,0
9319-8242-IOEP,1
8087-5220-HBNO,1
1714-0075-QBNK,1
2691-3432-ZJDW,0
9965-8391-ODSA,0
3630-9952-AYHM,0
2761-6783-UVXY,0
8348-8189-MPRV,1
8532-9363-YFNP,1
1823-8987-COIW,1
6003-1741-GQNE,1
5890-7608-QPAT,1
8965-5884-YSRA,1
7989-2504-WTID,1
8618-5659-LOZU,1
9576-5231-VDXO,0
6469-3530-WGHF,1
6815-8622-DSXK,0
8738-1787-WOYF,1
0947-9516-KFWJ,0
8633-3087-JAWW,0
4975-8718-EDGN,1
9707-5063-MUUV,0
1456-3967-ZKQL,1
5219-9021-YNRN,0
6946-3854-LZOJ,0
4517-9007-OWWM,1
4581-0363-CNOO,0
6578-3689-MDJM,0
5024-4064-YWYO,0
1411-9604-YCNO,1
7493-8764-NDGE,1
9090-8391-IUTC,0
7291-0785-BWEM,0
8042-8334-SLJZ,0
1023-5943-DSVV,1
9853-6836-EEHL,0
6518-4988-ZYGK,1
8732-5459-UWQG,0
6540-7654-TTVA,1
0097-8607-VXGN,1
9947-3660-OTGN,0
9454-4691-YSSX,1
6412-3737-NEFF,0
1915-8259-CJXT,0
2372-5258-ABJE,1
9660-6533-EWPG,1
3728-7606-NLPT,0
8092-5456-DDFA,1
1967-6152-GRSU,0
2851-3031-FKUR,0
4690-3656-WUFF,0
9223-4174-PROC,1
4088-7302-WPTN,0
0107-3095-FQUM,1
9184-9865-MSFA,1
0474-2129-RKVD,1
9295-3325-ZABZ,1
0209-6365-OIFP,1
2837-9780-CMAI,1
7479-7363-XDUN,1
9892-9323-NKXO,1
3769-1510-EKEZ,0
0505-9046-TZYZ,0
6842-8920-BAYA,0
0128-0702-FVQJ,0
1398-5840-VPEY,0
1730-9471-KQCF,1
8187-9898-AJAH,0
7782-0685-IUSM,0
0651-5012-DCSL,0
0480-0519-LATQ,1
3162-1188-TDZZ,0
0557-7586-QSSF,0
4279-3313-XMLQ,0
7369-2085-AXWQ,0
0627-0385-SXED,0
0325-8753-DGSL,1
8239-7381-NEVY,0
2760-2724-HFNC,1
3834-9823-FCZY,0
6571-3970-XCTN,0
5768-4667-VCSU,1
2516-0523-PJMM,0
6400-8882-PQPA,0
3282-8915-EPAR,1
5572-2804-OCJK,1
0583-8693-HCZP,0
0814-6260-TCLU,1
3632-7640-JDXR,0
3612-9620-ZUDU,0
6698-7585-EPJG,1
4921-7254-CJSO,1
1343-8924-WIVY,0
1336-8867-WKZX,0
4902-4837-MFWD,0
6718-6192-FHQR,1
3319-8005-GFJG,1
2600-0520-XMGX,1
8312-2645-VXCX,1
3581-5161-NYAT,1
8115-6433-DPOP,0
7981-9906-MJKI,0
2401-8033-OSLJ,1
2926-7653-QLPM,0
4926-3978-NNGI,1
2083-5555-SFKV,0
1196-2899-JTCT,1
3369-2990-PMYK,0
8553-5277-UMAL,0
1115-3735-BJAF,1
8535-0727-GHQW,1
3298-5842-RVJZ,1
1081-3130-PWOV,0
2251-1519-FRZJ,0
5644-3317-WXWA,1
1580-8920-IAKK,0
7692-7167-XPSR,1
5556-4392-HDLH,0
3611-1251-IZUR,1
1921-3243-XQNL,0
5530-1004-RKYP,0
1410-2823-PPME,0
0017-9769-FWPC,0
8259-0752-ENPJ,1
5931-5175-NRFM,1
3867-6349-UAFE,1
7014-0858-HENF,0
3792-7028-CFIZ,0
6760-3897-RHSI,0
7685-6001-EUCZ,0
6424-5046-TKSI,1
0512-4327-BMZB,0
7056-1641-IRJA,1
9296-5531-UGUC,0
4712-7139-IBRH,1
7812-7473-EQSA,1
5959-3396-MLPD,1
6421-8985-DBBS,0
9130-2595-GCXS,0
8791-0186-DFBY,1
5658-8475-JMBN,0
2625-9366-DRBG,0
5463-6575-OXER,1
0200-0670-UXPK,1
9222-9526-FDIO,0
9310-4967-SLNC,0
8715-8612-SXAL,1
0896-1754-BBNZ,1
6964-4893-HQND,1
0219-6938-TMJM,1
4781-9960-GQZJ,1
2669-5801-XKWD,1
3198-6536-AZRM,1
0793-2476-ZZKG,0
6792-0989-KAUU,0
4888-8094-ZKQI,0
4555-1075-XGXA,1
5455-5239-EBLG,1
4313-7863-MJAO,1
7241-1305-NZRE,1
4751-0007-DJIF,0
2329-6555-NOEI,0
6750-4359-BXPQ,1
7490-6437-EEFP,0
5190-1980-GRFY,1
2797-9522-YVLT,1
2112-8643-EYXW,0
4605-0896-ALMB,0
9951-3189-RLFW,0
4834-8582-PTXW,0
1378-5478-ELDY,0
8532-3863-DAQK,0
8080-4330-FABI,1
3633-0647-EABS,1
4267-9731-BGME,1
3428-4512-YXSP,1
4378-6519-JYNC,1
5056-9127-IIIM,0
0071-4349-JSER,0
1587-2026-WEWF,0
8148-1771-XIEH,0
7867-3515-ZGOM,0
2025-7288-FTJU,1
1257-4175-TVAC,1
4293-6472-BVJK,1
4414-1110-AHAN,1
7641-7772-DFPB,0
5977-2275-WUMB,1
0244-4517-TSVC,1
8050-6741-EXWE,0
3210-9379-XJLF,0
5495-3416-AGSD,1
1665-1918-KOWA,1
0282-4189-RVOT,0
9907-9773-DZNL,1
6162-6618-QQHI,0
0103-3132-IZET,0
3976-8822-QFMK,1
0725-0331-KXKQ,0
7576-1306-DHVZ,0
8774-1701-CDDU,0
1185-3000-BFJG,1
7158-5015-BLQT,1
9723-0549-ADGD,0
6448-1268-LNDU,0
2640-7135-UPWA,0
8011-1957-KBDJ,1
7583-0879-XTWZ,0
8812-8290-JPWN,0
4799-6814-FGZL,0
5065-3294-IKIU,1
8907-2855-JUCG,1
7603-3946-PONX,0
6662-7578-LHAF,1
7953-4705-XROE,0
3432-2582-PYYL,0
2376-3626-NINJ,0
9541-5181-PVWX,0
0865-5978-SBZL,1
2888-0053-RVVC,0
8446-9227-PVGC,0
2202-5995-FLBU,1
0897-4512-AAIA,0
1440-5042-BKIK,0
7428-5433-SIEE,0
6117-2152-GHXL,1
1050-7260-BZHK,1
9162-9123-SGSZ,0
6769-0183-YTSZ,1
7645-8342-ULMP,1
8050-3822-ECVF,0
7293-9026-MOKT,0
2841-6641-BUPF,1
7762-9039-DABP,1
9454-5396-OIFB,1
1339-1784-EQMR,0
5387-5799-YTAL,0
6190-1282-NQRC,1
5566-8174-JGYX,0
0655-6236-TTVV,0
9567-1355-BCFC,1
1355-9361-WAEO,0
7789-3927-YITH,0
9498-1516-ZYUR,0
9744-2984-QYSR,0
1998-6795-JSJV,1
5098-8688-DCHY,1
2733-5631-ENVU,0
0140-7915-YETH,0
5355-1829-HJRY,1
8398-2413-CEXG,1
6509-1395-XBYW,1
8578-1436-ITMT,1
0953-0831-BPZJ,0
5136-3835-QXNL,1
4451-5099-FISQ,1
5840-7193-LCDR,1
7185-1333-JFGP,0
5515-5475-TCMH,1
4950-3044-UMPD,0
9969-4990-FHYR,0
9969-7518-GPMB,0
5412-0964-EMQW,0
7919-2775-YJUN,0
0619-7031-NFGE,1
3772-5509-WTNH,0
5873-0715-VQCO,1
0789-1155-UTRU,1
2619-2269-QJEM,0
4697-4939-EBGE,1
3450-9472-SWDW,0
4545-9421-PAEN,0
5903-5716-SYOQ,0
5641-5688-SKDR,1
1774-9336-TKPB,1
3333-5639-WFOF,0
0590-0206-EPTI,0
4713-5001-KODY,1
0669-9806-SSBO,0
2469-9573-NOMQ,0
8560-8134-THUA,0
4603-3277-CRCU,1
0744-3000-EQMY,1
4509-5641-AXBB,0
7418-1920-ATBA,1
8560-0573-IISI,1
1025-7723-KEWT,1
7316-2307-IYUX,0
0318-2282-LBHK,1
1426-2281-TIMK,0
1319-0654-SKBJ,0
6044-2026-CRRG,1
2729-9313-QWJB,0
1272-1199-ESWS,0
5533-5026-VWCQ,1
3719-4097-CFBM,0
7866-5955-RBKH,1
6619-6044-FXPQ,0
3874-1508-GQPV,0
1749-8881-PQFR,1
2535-8904-BDVC,1
8096-6205-ZOYI,0
9701-7688-QYRE,0
2562-4432-SIWU,0
8102-6393-FAWA,0
5411-7907-IJBQ,1
5655-7643-IHML,1
0896-6536-CQUQ,0
7199-8999-SQRY,0
3200-2454-WCRZ,1
0203-9535-QABH,0
6137-7974-KEOW,0
4287-3035-ZKUE,1
8893-4140-WYGO,0
5443-7361-EKSL,1
4755-9448-LWIX,1
5948-4654-MEXK,1
7706-6504-HNLE,1
7110-1130-FDQC,0
4286-6480-TGGE,1
6361-5731-UHDX,1
6945-1652-XYZS,0
6380-5846-HHLH,0
5155-9725-HVOG,0
0419-0358-UUOQ,1
8659-6145-CNZL,1
9663-2989-HKUH,0
6928-7130-TAWG,0
6514-0526-PLPR,1
8423-4273-ARKG,1
2101-9854-MCJL,1
7662-2418-RXGX,0
3113-5304-IWWO,1
0512-8621-JTTB,1
0207-9712-XTSP,1
8439-9074-DYHM,1
9030-5182-NQBS,0
0975-4431-OZPF,0
2369-9718-LXQY,1
0086-7610-EUHZ,0
0652-8899-ZSOF,1
9681-9226-MRMM,0
1110-5439-PJKP,0
1281-4254-RMZO,1
8860-6736-ZOTC,1
7371-4092-XESF,1
4512-3794-CXMQ,0
9165-0001-QGIJ,1
3542-8147-YRIW,0
6947-5703-RGAE,0
7760-6200-WFTA,1
5763-8381-KAKI,0
2947-2054-IFKA,1
1771-4304-PLPO,0
8634-1270-WCCS,1
0402-2884-OYOA,0
3742-1919-GDFC,0
3318-6395-RTWW,0
3254-3497-OGLQ,0
0003-0360-LEKT,1
0847-6376-GBPH,1
2553-4237-JCVD,1
9918-0455-QPDX,1
5347-3293-BRDN,0
4367-8159-MYIE,0
5135-1397-KIUX,1
3725-9454-UZTO,1
6758-5450-DZGF,0
4454-7318-ETKC,0
5642-3782-PBRK,0
0060-3479-HWMC,0
3625-2504-TDAN,1
8575-8124-XNIO,0
9768-5210-GBZX,0
1201-4553-FMSA,0
9294-9189-IHLB,0
1493-6507-FQOF,0
0234-0697-ZCCE,0
0406-2975-BGFO,0
5297-9817-YDFQ,1
5152-9011-QTQJ,0
4990-5696-LZGW,0
6562-8827-XHSE,0
7577-5210-HBIJ,1
1925-3509-ETMU,1
1860-4409-JGVH,1
0848-7042-GBSY,0
7324-6718-VSYM,1
7211-7784-TXMN,1
7239-4169-YFHF,0
2673-1060-TMCB,0
7459-5367-ZJOV,1
3215-2005-SMEM,0
5393-4955-IEPY,0
4933-1148-HBLR,0
2416-6753-BKZR,0
6049-7590-YRAN,0
2910-8779-DOQH,1
0955-9201-TMGW,1
2447-7516-FQGD,1
6455-8284-SSFK,0
9244-3656-RPRU,1
2212-2043-CFGU,1
4369-3117-CNUT,1
6276-6004-SCFB,0
9628-9973-RYTM,1
6372-5622-ATGF,1
3189-7093-ECQC,1
9290-3484-CYKF,1
6150-9610-EULH,0
4211-2769-GOIG,0
5614-5383-KDBQ,1
8109-5614-TFKA,0
6907-7116-NRCS,1
4374-1435-LWXM,0
1991-6870-UQTU,0
7385-4221-HURO,0
0498-8207-PKKI,0
8859-9619-AHLF,0
1295-4680-EYVY,1
4107-5278-HTQI,1
9425-6809-XFPG,0
3755-9707-DUVT,1
8268-0239-TSBW,1
0134-4962-OGRB,0
5750-5579-CZPM,1
7397-2115-QPLY,0
8960-8132-NVAA,0
3139-7089-VDEE,0
7900-9931-BVHM,0
2541-8108-LFVU,0
2540-5615-LCQJ,1
2376-8985-IEGV,1
1860-8118-XGSO,1
2406-3165-SNOA,1
3945-9142-BXGB,0
1302-9209-RPFD,1
5849-2446-KDWZ,1
9540-3311-SAGF,1
9208-8998-MCPG,1
8935-4436-RAYO,0
7698-1707-JKIA,1
2849-5429-DGTC,0
3339-4492-NGRR,0
1135-3527-RVRS,1
6485-1415-HYTG,0
4528-4975-MMZZ,1
5350-0092-WYIZ,1
8131-9862-BFKB,0
8253-4827-GKWS,1
7182-6462-MLUS,0
1710-3015-SZPZ,1
9015-4104-MBID,1
1746-1195-UHAS,1
8656-6190-DYRB,0
6128-8576-HGZX,1
6999-0079-IGAB,1
8903-8721-ATQS,1
3233-5191-PHBV,1
6949-1531-RTAS,1
1721-3800-CVKC,1
1016-7854-JUPK,1
6106-1929-DFPR,0
2636-5783-MTKK,1
1139-8492-KQPZ,0
4753-6869-RODV,1
2075-9687-OUUW,0
3485-0492-ILEW,1
7137-2497-RTZW,1
6589-8869-IKGY,0
2396-9481-MOSH,1
7535-8000-MVIT,1
3824-8565-ICHK,0
9223-7801-WAAK,0
3366-6932-HRYV,1
4644-7030-AHMZ,1
4519-4794-VRNJ,1
8844-3874-FWRZ,0
5230-2474-UQZZ,1
2474-7394-ONQT,0
9991-1626-LIYP,1
4979-4830-SFHK,0
6164-8410-XSQZ,1
7466-4709-UAGA,0
2904-4697-EYDZ,1
5389-7200-OIJL,0
7815-7018-OVJY,1
1824-0105-HNFZ,1
7323-6567-DPHE,1
9303-0820-CEFO,1
9652-7137-PTER,1
3747-8580-OOBY,1
3062-5398-HRGB,1
3545-1484-KFVW,0
8590-9065-ONKZ,0
6205-1062-JJCE,1
5297-2902-DGSU,1
1229-6977-VDOG,1
1524-5260-YUSD,1
0569-8646-PZNM,1
8634-7556-GNGN,1
9605-5449-ANFR,0
0272-5052-NOEB,0
8922-7996-FXAO,1
6096-7993-YPPP,0
6264-7879-JDIC,0
9661-8446-XFTM,1
2260-7200-MHZE,0
2679-3902-NRDY,1
3869-5992-TOQX,0
6805-0885-LDFT,1
3965-0431-ESRB,0
0473-7550-ZWKX,1
8644-0838-OISX,1
5921-5513-WBRS,1
6968-5270-JYSK,1
9917-6833-XIFQ,1
2191-7374-DPXH,1
0081-4781-YKTY,1
6016-3178-UPRT,1
8275-4285-GZFI,0
8731-2669-ICBV,1
1200-0741-EDOJ,1
3041-1780-FUGD,1
3401-3549-KUEA,0
3810-9317-GVHM,1
3881-9438-OXEN,1
9288-1364-FXZR,1
1603-0981-LBTG,0
8125-7421-KRSP,1
9133-7362-PHZV,1
1574-1549-MDUS,1
1464-8108-NHES,0
6723-2303-XRYK,0
2725-0655-WOTY,1
8445-8036-ZOIY,1
0633-1900-BLZP,1
8403-8905-RJKO,1
8679-0713-HKGH,1
0569-8646-PZNM,0
6932-8857-MJOM,1
9402-0328-UJXK,0
1409-7965-QVLL,1
2932-2325-KKKS,0
8128-8017-TPEO,1
3510-6742-URLG,0
7646-2007-LATV,1
6476-4536-NLWD,1
9367-1407-IDTC,1
3674-6149-XBVS,1
3123-9207-IXMM,1
3412-7479-YWCS,0
9558-4765-GBHH,0
7018-9347-HFUR,1
8209-2570-WBKA,1
2934-1277-DFDX,0
9303-2867-JOIF,0
4180-5400-XSWZ,0
6138-0232-JSVN,0
6258-3139-ZNGM,0
6373-6260-BEPZ,1
5480-4718-GQXN,1
9722-5049-ZQMD,1
3508-3023-CXZP,0
1793-6830-EPJF,0
6586-9042-JEZB,1
9515-9870-JZHI,0
3155-5292-ZLJG,1
1152-2285-NTAX,0
7773-8788-WRPM,1
8021-0699-MXXQ,1
3900-3591-TQYP,0
6701-2350-NDKW,0
0633-6003-CFAU,1
6779-5865-HOGK,0
3130-9269-XCVU,1
6149-1543-MEEL,0
6873-1801-XMHV,0
7299-3061-PWSP,0
2057-6791-QSJF,0
4778-4933-GUZU,0
3315-8910-CEVF,1
6413-0608-TVRB,1
4605-3556-SFJV,1
7732-4810-FIVA,1
1401-3066-DAZB,0
8599-8361-WYQA,1
7037-9947-LXBF,0
2064-8630-DNRF,0
2062-3331-CATD,1
1977-2496-PQXT,1
7320-0862-NSHV,1
2060-6879-HESA,0
7562-8672-MZAH,0
5181-9288-IFBM,0
0102-3031-MFEA,1
7915-7998-TMBH,1
5668-8701-VQWV,0
6611-9511-WQZD,1
5971-6016-PSHP,1
0844-1410-FWCV,1
2553-4754-FRKT,0
6305-8849-XRJV,1
2607-1033-MOZT,0
5897-2217-XIPT,1
2249-1487-EQCY,0
7695-2331-PAMC,0
4936-2014-VVSW,0
6111-2375-OESD,1
9175-8901-OUVT,0
6912-3648-FHCV,0
9493-3941-PBBU,1
1796-8938-MFXM,1
8842-8858-MKDM,1
4305-9935-WQBM,1
2971-3504-EXKR,1
1351-9180-FINE,1
6122-1877-HJCP,1
3589-0711-TVSL,1
2430-0361-YPVG,1
3187-3182-AZWA,0
1403-0859-BNEY,1
6740-6943-TVGX,0
3983-3967-AXOF,1
1663-6090-VTLD,1
3580-9329-ZYCA,0
9888-5030-FDFA,1
7315-3806-NDYB,1
9155-2630-TZJL,1
3978-8854-MVHF,1
6305-8849-XRJV,0
5955-8360-SDOO,0
3447-1852-DEIY,1
2575-7768-LHAZ,1
9360-8703-FTKV,0
5850-8659-TMNZ,1
0578-7649-FKRG,1
4681-8108-NIVZ,1
0750-6057-YDCQ,0
6490-0787-LGKD,1
3537-5160-DSNC,0
2469-5278-QNRC,1
1468-9127-VTJO,1
1454-4710-OVGD,0
